Application_order,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
1,1,130.0,130.0,0,0,1,1,0,11,16,15,11.733333333333333,6,11,9,11.88888888888889,0
2,1,120.0,104.0,0,0,0,1,0,0,5,1,10.0,0,5,1,10.0,1
1,1,110.0,110.0,0,0,1,1,0,0,6,0,0.0,0,6,0,0.0,1
1,1,150.0,127.0,1,0,1,1,0,2,7,6,13.046666666666669,2,8,7,13.30625,1
1,0,133.1,130.0,0,0,1,0,0,8,11,10,11.8,3,7,7,13.285714285714286,0
4,1,145.0,127.5,1,0,1,0,0,0,8,8,13.11,0,8,8,13.11,0
1,1,130.0,130.0,1,0,1,0,0,0,8,7,14.414285714285716,0,8,7,14.414285714285716,0
3,0,115.0,115.0,0,0,0,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,124.0,126.8,1,0,1,0,0,0,5,5,12.333333333333334,0,5,5,12.2,0
1,1,124.0,116.7,1,0,1,0,1,0,7,0,0.0,0,7,1,10.0,1
6,1,134.0,128.5,1,0,1,0,1,0,7,7,14.1,0,8,8,13.3125,0
4,1,137.0,127.5,1,0,1,0,0,0,8,8,13.045,0,8,8,13.045,0
3,1,136.0,148.8,1,0,1,0,1,0,8,8,14.2525,0,8,8,14.2525,0
4,1,142.0,127.3,1,0,1,0,0,0,8,7,15.075714285714286,0,8,7,15.075714285714286,0
0,1,130.0,130.0,1,0,1,0,0,10,17,17,13.15,8,12,12,13.214285714285714,0
2,1,136.0,121.7,1,0,1,0,1,0,6,5,12.333333333333334,0,6,5,11.8,0
3,1,137.0,122.7,1,0,1,0,1,0,7,7,13.778571428571428,0,8,8,13.122222222222222,0
1,1,125.0,129.2,1,1,0,0,0,0,6,3,10.333333333333334,0,6,1,11.0,1
1,1,152.0,136.3,0,0,1,0,1,1,6,6,13.571428571428571,0,6,6,12.375,0
1,0,125.0,114.9,0,0,1,0,0,8,11,11,12.75,3,7,7,13.428571428571429,0
1,1,133.1,102.0,1,0,1,1,0,0,6,3,13.0,0,6,1,12.0,1
1,1,148.0,130.9,0,1,0,1,0,0,6,0,0.0,0,6,0,0.0,1
1,1,133.1,100.0,0,1,1,1,1,0,0,0,0.0,0,0,0,0.0,1
1,1,115.0,112.9,1,0,0,1,0,0,5,2,12.5,0,5,1,11.0,1
1,1,120.0,112.7,0,0,1,1,0,0,6,6,14.857142857142858,0,6,6,14.142857142857142,0
1,0,133.1,143.0,0,0,1,1,0,3,9,8,12.0,2,7,7,11.571428571428571,0
1,1,168.0,155.1,1,1,0,1,1,0,0,0,0.0,0,0,0,0.0,0
1,1,133.1,146.6,0,0,1,1,0,0,7,7,12.828571428571427,0,8,8,12.6875,0
1,1,137.0,141.0,0,0,1,1,0,0,7,0,0.0,0,8,0,0.0,1
2,1,123.0,120.6,1,0,1,1,0,0,6,6,13.333333333333334,0,6,5,14.0,0
1,1,150.0,110.0,1,0,1,1,1,6,14,14,13.072857142857144,6,14,14,13.072857142857144,0
1,1,120.0,108.6,0,0,0,1,0,2,7,5,12.0,2,7,3,11.0,1
1,1,145.0,134.9,1,0,1,0,0,0,6,6,15.5,0,6,6,16.0,0
1,1,120.0,120.0,1,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,142.0,141.3,0,0,1,0,1,0,6,6,14.714285714285714,0,6,6,15.166666666666666,0
3,1,147.0,135.6,1,0,1,0,0,0,6,6,16.714285714285715,0,6,6,15.333333333333334,0
1,1,125.0,121.5,1,0,1,0,1,0,6,6,10.857142857142858,0,6,6,11.666666666666666,0
4,1,126.0,125.0,1,0,1,0,0,0,7,6,11.658333333333331,0,8,6,12.416666666666666,0
2,1,132.0,119.1,1,0,1,0,1,0,6,5,11.6,0,6,6,12.0,0
1,1,123.0,116.7,0,0,1,0,1,0,6,6,12.166666666666666,0,6,6,12.666666666666666,0
1,1,128.0,124.9,0,0,1,0,1,0,6,6,12.5,0,6,6,12.833333333333334,0
1,1,100.0,114.0,1,1,0,0,0,0,7,5,12.56,0,7,5,12.56,1
5,1,140.0,131.1,1,0,1,0,0,0,7,7,13.19,0,8,8,14.23125,0
1,1,145.0,129.3,0,1,1,0,1,0,6,3,11.0,0,6,4,11.25,0
1,1,143.0,129.7,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
1,1,132.0,120.8,0,0,1,0,1,0,6,5,11.6,0,6,6,11.714285714285714,0
1,1,130.0,135.0,0,0,1,0,0,0,7,6,14.266666666666666,0,7,6,14.266666666666666,0
1,0,124.4,130.0,0,0,1,0,0,8,10,9,12.666666666666666,3,7,7,12.428571428571429,0
6,1,144.0,130.8,1,0,1,0,0,0,8,7,12.771428571428572,0,8,7,12.771428571428572,0
5,1,121.0,111.9,1,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,150.0,145.9,0,0,1,0,1,3,6,6,15.5,2,6,6,13.571428571428571,0
1,1,117.0,113.5,1,0,1,0,0,0,6,6,11.333333333333334,0,6,4,13.75,1
2,1,121.0,135.4,1,0,1,0,1,0,6,6,13.333333333333334,0,6,5,13.4,0
1,0,140.0,130.2,0,0,1,0,1,0,5,4,12.333333333333334,0,5,2,10.0,0
1,1,130.0,126.9,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,1
5,1,131.0,119.8,1,0,1,0,0,0,5,5,12.6,0,5,4,11.6,0
1,1,133.1,130.0,1,0,1,0,0,0,6,6,14.857142857142858,0,6,5,13.6,0
1,1,130.0,138.0,0,0,1,0,0,12,15,12,11.916666666666666,11,13,11,13.181818181818182,0
1,0,110.0,114.6,1,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
1,0,140.0,140.0,0,0,0,0,0,0,5,0,0.0,0,5,0,0.0,1
2,1,148.0,134.7,1,0,1,0,0,0,6,6,17.0,0,6,6,15.5,0
1,1,140.0,104.8,0,0,1,0,0,14,19,19,12.210526315789474,11,13,13,11.384615384615383,0
1,1,160.0,126.5,0,0,1,0,1,1,6,6,13.0,0,6,5,12.857142857142858,0
1,0,130.0,118.1,0,1,0,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,160.0,160.0,1,0,1,0,0,0,6,6,13.571428571428571,0,6,6,12.714285714285714,0
2,1,133.1,100.5,0,0,1,0,0,0,3,1,14.0,0,2,0,0.0,1
1,1,133.1,110.0,0,0,0,0,0,0,5,0,0.0,0,4,0,0.0,1
1,1,100.0,100.0,1,0,1,0,0,13,15,13,12.461538461538462,10,13,10,11.1,1
1,1,140.0,140.0,1,0,1,0,0,0,6,4,14.4,0,6,5,13.0,0
2,1,109.0,109.0,1,0,0,0,0,0,6,0,0.0,0,6,0,0.0,1
3,1,130.0,120.9,1,1,1,0,0,0,6,6,14.333333333333334,0,6,6,14.166666666666666,0
1,1,130.0,125.8,0,1,1,0,0,7,13,11,11.909090909090908,5,11,11,10.727272727272728,0
3,1,164.0,161.2,1,0,1,0,0,1,6,6,13.714285714285714,0,6,6,14.375,0
1,1,125.0,122.0,1,1,1,0,0,0,7,0,0.0,0,8,0,0.0,1
1,1,137.0,127.9,1,0,1,0,1,0,7,5,13.46,0,7,7,12.2375,1
1,1,133.0,135.8,1,0,1,0,0,0,6,6,15.0,0,6,6,13.333333333333334,0
1,1,163.0,149.7,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,1
2,1,160.0,137.3,1,0,1,0,0,0,6,5,13.4,0,6,5,12.8,0
1,1,120.0,110.0,0,1,1,0,0,0,6,4,11.25,0,6,4,13.75,0
1,1,140.0,146.4,0,0,1,0,0,0,5,5,12.6,0,5,5,11.6,0
1,0,140.0,121.0,0,0,1,0,0,0,6,6,12.666666666666666,0,6,6,11.833333333333334,0
1,1,140.0,125.2,0,1,1,0,0,20,21,21,12.333333333333334,19,19,19,12.105263157894736,0
2,1,115.0,119.6,1,0,1,0,1,0,6,5,12.0,0,6,5,11.0,1
1,1,140.0,142.8,0,0,1,0,0,0,5,5,16.4,0,5,5,16.6,0
1,0,133.1,123.5,0,0,1,0,0,0,1,0,0.0,0,6,0,0.0,1
1,1,133.1,100.0,0,0,1,0,0,0,6,6,12.75,0,6,4,14.75,0
1,0,133.1,150.3,0,0,1,0,0,0,5,5,14.8,0,5,5,14.4,0
1,1,116.0,128.2,0,0,1,0,0,12,17,17,10.36842105263158,14,17,17,11.5,0
1,1,110.0,114.3,0,0,1,0,0,0,7,0,0.0,0,8,0,0.0,1
1,1,120.0,120.0,0,0,1,0,0,9,15,13,12.692307692307692,12,15,13,12.384615384615383,0
1,0,133.1,110.7,1,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,133.1,169.2,0,1,0,0,0,0,7,0,0.0,0,5,0,0.0,1
1,1,133.1,100.0,0,0,1,0,0,6,12,11,13.0,4,13,8,11.875,1
1,0,133.1,144.5,0,0,1,0,0,0,6,4,12.5,0,6,3,11.666666666666666,1
1,0,133.1,134.5,0,0,1,0,1,0,6,5,12.2,0,6,4,11.25,0
1,0,133.1,113.4,0,0,1,0,0,0,5,1,10.0,0,5,2,12.0,1
1,0,140.0,128.0,0,0,1,0,1,0,6,6,12.333333333333334,0,6,6,11.5,0
1,1,120.0,120.0,0,0,1,0,0,9,13,13,14.307692307692308,5,12,12,15.23076923076923,0
1,0,130.0,147.5,0,0,1,0,0,7,11,11,14.454545454545457,6,8,8,13.5,0
1,0,120.0,120.7,0,0,1,0,0,0,5,5,11.0,0,5,5,13.2,0
1,1,153.0,153.7,0,0,1,0,1,0,6,6,13.142857142857142,0,6,6,12.833333333333334,0
1,1,131.0,121.9,0,0,1,0,1,0,6,6,13.75,0,6,6,11.857142857142858,0
4,1,126.0,119.4,1,0,1,0,1,0,6,6,14.0,0,6,5,13.8,0
1,0,110.0,157.8,0,0,1,0,0,5,8,8,13.75,2,6,6,12.5,0
1,0,150.0,154.0,0,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
2,1,131.0,135.9,1,0,1,0,1,0,6,6,13.166666666666666,0,6,6,12.428571428571429,0
1,0,130.0,130.0,0,0,1,0,0,10,12,9,12.444444444444445,4,7,6,12.0,1
4,1,122.0,118.9,1,0,1,0,0,0,6,6,12.666666666666666,0,6,5,13.0,0
1,0,151.0,152.4,0,0,1,0,0,0,6,6,11.333333333333334,0,6,6,10.5,0
1,1,136.0,100.0,0,0,1,0,0,0,7,7,13.6125,0,8,8,14.575,0
6,1,140.0,129.0,1,0,1,0,0,0,8,7,12.414285714285716,0,8,7,12.414285714285716,0
2,1,131.0,148.9,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
1,0,170.0,170.0,0,0,1,0,0,0,5,0,0.0,0,6,0,0.0,1
1,1,100.0,130.0,0,0,1,0,0,0,7,7,11.0,0,8,8,13.125,0
1,1,116.0,119.2,1,0,1,0,1,0,6,6,14.0,0,6,6,13.5,0
1,0,133.1,129.0,0,0,1,0,0,0,6,4,12.0,0,6,3,12.0,1
1,1,136.0,132.5,1,0,1,0,0,0,6,6,12.5,0,6,6,12.5,0
2,0,160.0,115.0,0,0,1,0,1,0,6,6,11.333333333333334,0,6,6,11.333333333333334,0
4,1,140.0,128.0,0,0,1,0,1,0,7,6,14.066666666666668,0,7,6,14.066666666666668,0
1,1,130.0,125.1,0,0,1,0,0,2,9,8,13.555555555555555,2,7,7,13.571428571428571,0
1,1,140.0,140.0,1,1,0,0,0,0,6,5,11.6,0,6,4,12.25,1
2,1,123.0,120.9,1,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
6,1,143.0,135.3,1,0,1,0,0,0,8,8,13.27625,0,8,8,13.27625,0
4,1,133.1,125.2,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
2,1,136.0,135.7,1,0,1,0,0,0,6,6,14.375,0,6,6,14.75,0
2,1,133.1,110.0,0,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
1,0,110.0,110.0,0,0,1,0,0,9,13,12,13.416666666666666,4,10,10,14.5,0
1,1,118.0,115.2,1,0,1,0,0,0,7,6,12.97166666666667,0,8,7,12.321428571428571,0
1,0,110.0,112.9,0,0,1,0,0,14,15,14,10.928571428571429,12,14,12,11.833333333333334,1
1,1,133.1,119.4,0,1,0,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,162.0,152.9,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,0
1,1,133.1,98.5,0,0,1,0,0,0,6,6,11.333333333333334,0,6,5,12.4,1
1,1,150.0,108.0,0,0,1,0,0,0,5,1,11.0,0,5,0,0.0,1
1,1,133.1,120.0,0,0,1,0,1,0,8,7,12.757142857142856,0,8,7,12.757142857142856,0
1,1,154.0,150.2,0,0,1,0,1,0,6,6,14.5,0,6,6,14.666666666666666,0
1,0,140.0,139.2,0,1,1,0,0,3,6,6,13.833333333333334,2,6,6,14.571428571428571,0
1,1,158.0,130.0,1,0,1,0,0,0,5,4,11.25,0,5,5,10.4,0
1,1,122.0,115.7,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,1
1,0,133.1,118.1,1,0,1,0,0,0,5,0,0.0,0,5,2,12.5,1
1,1,132.0,119.1,1,1,1,0,0,0,5,1,13.0,0,5,0,0.0,1
1,0,130.0,111.9,0,1,1,0,0,0,5,0,0.0,0,5,0,0.0,1
6,1,144.0,130.5,1,0,1,0,0,0,8,7,11.971428571428572,0,8,7,11.971428571428572,0
1,0,133.1,135.0,0,0,1,0,0,0,6,0,0.0,1,6,0,0.0,1
1,1,133.1,130.0,0,1,1,0,0,0,6,1,16.0,0,6,4,12.25,1
1,1,150.0,150.0,1,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
5,1,150.0,150.2,1,0,0,0,0,0,6,4,12.75,0,5,0,0.0,1
1,0,100.0,107.5,0,0,1,0,0,0,2,0,0.0,0,6,0,0.0,1
1,0,100.0,130.0,0,0,1,0,1,0,6,5,12.2,0,6,6,12.333333333333334,0
1,1,145.0,160.1,0,0,1,0,1,6,12,12,14.5,4,11,11,13.583333333333334,0
1,1,130.0,140.0,0,0,1,0,0,6,12,6,13.0,4,12,11,13.833333333333334,0
4,1,118.0,110.7,1,0,1,0,0,0,7,7,11.714285714285714,0,8,8,12.75,0
1,1,133.1,138.3,0,0,1,0,0,0,7,4,10.25,0,7,3,13.0,1
1,1,150.0,150.0,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
6,1,113.0,112.3,0,0,1,0,0,0,6,6,12.375,0,6,6,13.142857142857142,0
6,1,136.0,122.0,0,0,1,0,0,0,6,6,12.666666666666666,0,6,6,12.0,0
1,1,140.0,141.7,1,0,1,0,0,0,6,3,10.5,0,6,1,12.0,1
1,1,131.0,118.4,0,0,1,0,0,0,6,6,14.125,0,6,5,12.6,0
3,1,138.0,128.7,1,0,1,0,0,0,6,6,14.666666666666666,0,6,6,13.833333333333334,0
1,1,140.0,100.8,0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,1
1,1,120.0,125.5,1,0,1,0,1,0,6,6,14.0,0,6,5,14.8,0
1,1,139.0,124.0,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
1,1,130.0,130.0,0,0,1,0,0,0,7,0,0.0,0,7,0,0.0,1
1,0,110.0,160.5,0,0,1,0,0,8,11,11,12.636363636363637,5,8,8,11.0,0
1,1,133.1,100.0,0,0,1,0,0,0,6,3,12.333333333333334,0,6,2,11.0,1
1,1,133.1,103.0,0,0,1,0,0,0,6,6,15.0,0,6,6,12.833333333333334,0
1,1,133.1,103.0,1,0,1,0,1,0,6,4,11.75,0,6,6,12.666666666666666,0
1,1,139.0,131.5,1,0,1,0,0,0,8,7,14.13714285714286,0,8,7,14.13714285714286,0
3,1,134.0,121.4,0,0,1,0,0,0,6,2,12.0,0,6,1,11.0,1
1,0,160.0,137.3,0,0,1,0,0,0,5,5,10.8,0,5,4,11.5,0
1,1,124.0,138.4,1,1,1,0,1,1,6,6,13.285714285714286,0,6,6,12.5,1
1,1,137.0,131.1,1,1,1,0,1,0,5,5,13.6,0,5,5,12.6,0
1,1,157.0,100.0,0,0,1,0,0,0,7,7,13.55,0,8,8,14.1875,0
2,0,100.0,100.0,0,0,1,0,0,0,6,4,13.5,1,6,6,11.166666666666666,0
1,1,130.0,159.0,0,0,1,0,1,0,6,5,11.6,0,6,5,14.2,0
2,1,133.1,120.6,1,0,1,0,0,6,10,10,12.5,2,7,4,12.6,0
1,0,120.0,134.0,0,0,1,0,0,0,5,1,11.0,0,5,2,12.666666666666666,1
6,1,128.0,116.5,1,0,1,0,0,0,5,4,11.6,0,5,3,12.333333333333334,0
1,1,124.0,113.9,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,1
1,0,130.0,130.0,0,0,1,0,0,5,10,10,14.636363636363637,5,10,10,14.6,0
2,1,132.0,129.9,1,0,1,0,1,0,6,6,13.0,0,6,6,12.166666666666666,0
1,1,133.1,133.7,0,0,1,0,0,14,18,14,12.785714285714286,16,17,16,13.875,1
3,1,129.0,124.8,1,0,1,0,0,0,6,6,14.5,0,6,5,12.0,0
1,1,135.0,133.6,1,0,0,0,0,0,5,4,14.6,0,5,4,12.75,1
4,1,138.0,133.5,1,0,0,0,0,0,6,6,12.5,0,6,6,12.166666666666666,0
1,1,135.0,128.0,1,0,1,0,1,0,6,6,14.0,0,6,6,13.125,0
6,1,131.0,127.2,1,0,1,0,1,0,7,7,13.801428571428572,0,8,8,14.575,0
1,1,150.0,150.0,0,1,0,0,0,1,6,6,14.428571428571429,0,6,6,13.666666666666666,0
4,1,133.0,127.8,1,0,1,0,1,0,7,6,14.35,0,7,6,14.35,0
1,1,135.0,125.2,1,0,1,0,0,0,6,6,14.333333333333334,0,6,6,13.5,0
1,0,100.0,100.0,0,0,1,0,0,0,6,6,13.333333333333334,0,6,6,11.833333333333334,0
1,1,158.0,151.4,1,0,0,0,0,6,12,12,13.0,4,11,11,13.25,0
1,1,172.0,163.3,1,0,1,0,1,0,6,6,14.5,0,6,4,13.0,0
1,1,123.0,118.0,1,0,1,0,1,0,8,7,11.82,0,8,7,11.82,0
2,1,144.0,140.2,1,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
1,0,140.0,128.5,0,0,1,0,1,0,6,5,12.4,0,6,6,12.666666666666666,0
1,1,136.0,131.5,1,0,1,0,0,0,6,6,12.571428571428571,0,6,6,11.857142857142858,0
5,1,137.0,132.6,1,0,1,0,1,0,7,7,13.857142857142858,0,8,8,14.9,0
1,1,128.0,122.1,1,0,1,0,0,0,6,5,11.833333333333334,0,6,5,13.8,0
1,1,130.0,133.0,1,0,1,0,0,0,6,6,14.666666666666666,0,6,6,13.666666666666666,0
1,0,138.0,127.0,0,0,0,0,0,0,4,0,0.0,0,5,0,0.0,1
2,1,139.0,136.4,1,0,1,0,0,0,7,7,13.422222222222224,0,8,7,12.18888888888889,0
3,1,136.0,129.0,1,0,1,0,1,0,6,6,14.0,0,6,5,12.2,1
3,1,126.0,119.0,1,0,1,0,1,0,7,7,12.142857142857142,0,8,8,13.375,1
1,1,135.0,128.0,1,1,1,0,1,0,5,5,12.8,0,5,5,13.0,0
4,1,122.0,117.1,1,0,1,0,1,0,7,7,14.572857142857142,0,8,8,14.955555555555556,0
4,1,137.0,136.3,0,0,1,0,0,0,5,4,11.25,0,5,4,11.0,0
1,1,137.0,130.7,1,0,1,0,0,0,6,5,14.4,0,6,4,14.6,1
4,1,125.0,115.2,1,0,1,0,0,0,7,7,12.982857142857142,0,8,8,14.4625,0
1,1,141.0,130.2,1,0,1,0,0,0,6,6,15.75,0,6,6,13.0,0
1,1,132.0,128.5,0,0,1,0,0,0,6,5,12.285714285714286,0,6,3,14.0,1
1,1,133.1,95.0,1,0,1,0,0,0,7,6,13.755,0,8,7,13.571428571428571,0
1,1,132.0,119.4,1,0,1,0,1,0,6,6,13.833333333333334,0,6,6,13.5,0
6,1,142.0,123.5,1,0,1,0,0,0,7,0,0.0,0,8,0,0.0,1
4,1,136.0,133.9,1,0,1,0,0,0,7,7,14.711111111111112,0,8,8,14.627777777777778,0
1,1,150.0,145.2,1,0,1,0,0,7,11,11,14.615384615384617,4,9,9,13.7,0
1,1,130.0,118.8,0,0,1,0,0,0,7,7,13.677142857142858,0,8,8,14.533333333333331,0
2,1,136.0,123.4,1,0,1,0,1,0,5,5,13.166666666666666,0,5,5,12.8,0
6,1,138.0,123.0,1,0,1,0,0,0,6,5,10.8,0,6,5,11.333333333333334,0
1,1,131.0,118.4,0,0,1,0,0,0,5,3,12.0,0,5,5,12.833333333333334,0
1,1,147.0,131.6,0,0,1,0,0,0,7,6,13.958333333333334,0,8,8,14.71875,0
1,1,140.0,122.3,1,0,1,0,0,0,6,4,13.0,0,6,4,12.25,1
2,1,152.0,151.7,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,0
1,1,169.0,176.0,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,0
6,1,149.0,133.0,1,0,1,0,1,0,8,7,14.0,0,8,7,14.0,0
4,1,122.0,119.6,1,0,1,0,0,0,6,4,12.0,0,6,3,11.333333333333334,1
1,0,130.0,134.0,0,0,1,0,1,2,8,8,13.625,1,7,7,14.0,0
6,1,145.0,132.0,1,0,1,0,0,0,5,4,12.5,0,5,4,10.0,0
1,1,130.0,130.0,0,0,1,0,0,14,15,14,12.428571428571429,8,14,11,11.909090909090908,1
1,1,157.0,141.4,0,0,1,0,0,3,7,7,13.3875,2,8,8,15.9,0
2,1,135.0,128.9,1,0,1,0,1,0,7,6,12.648333333333332,0,8,8,12.205555555555556,0
2,1,123.0,118.1,1,0,1,0,0,0,6,6,14.0,0,6,6,13.333333333333334,0
1,1,139.0,130.6,0,0,1,0,0,0,5,5,12.8,0,5,5,11.857142857142858,0
1,1,136.0,122.0,1,0,1,0,0,0,6,6,11.333333333333334,0,6,6,10.833333333333334,0
2,1,135.0,123.0,1,0,0,0,0,0,7,0,0.0,0,8,0,0.0,1
1,1,126.0,126.7,1,0,1,0,1,0,6,6,14.166666666666666,0,6,6,13.0,0
1,1,122.0,126.6,1,0,1,0,0,0,6,6,12.833333333333334,0,6,6,13.833333333333334,0
1,1,125.0,125.4,0,1,0,0,0,0,7,4,12.0,0,7,6,11.833333333333334,1
3,1,134.0,136.1,1,0,1,0,1,0,6,6,13.0,0,6,6,13.142857142857142,1
4,1,110.0,111.1,1,0,0,0,0,0,6,6,12.333333333333334,0,6,5,13.6,0
1,1,131.0,135.9,0,0,1,0,1,1,6,6,12.571428571428571,0,6,6,11.625,0
5,1,122.0,119.6,1,0,1,0,1,0,6,6,12.333333333333334,0,6,6,12.833333333333334,0
2,1,123.0,116.7,1,0,1,0,0,0,6,5,13.0,0,6,4,10.75,0
4,1,137.0,134.2,1,0,1,0,0,0,6,6,13.166666666666666,0,6,5,14.2,1
1,1,130.0,123.0,0,0,1,0,1,0,5,5,13.333333333333334,0,5,5,13.6,0
2,1,127.0,123.9,1,0,1,0,0,0,5,4,13.0,0,5,5,13.142857142857142,0
1,1,160.0,120.0,0,0,1,0,0,0,7,5,10.9,0,8,3,11.7,1
1,1,138.0,123.0,1,0,1,0,1,0,6,6,15.857142857142858,0,6,6,16.0,0
1,1,137.0,122.3,0,0,1,0,1,0,5,5,12.6,0,5,3,13.0,1
1,1,127.0,122.8,0,0,1,0,1,0,6,6,14.0,0,6,6,14.571428571428571,0
1,1,160.0,160.0,0,0,0,0,0,1,5,3,14.666666666666666,0,5,2,13.0,1
2,1,132.0,120.1,1,0,1,0,1,0,6,6,13.666666666666666,0,6,6,14.0,0
1,0,126.0,142.4,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
4,1,133.0,127.3,1,0,1,0,0,0,8,7,12.628571428571428,0,8,7,12.628571428571428,0
3,1,140.0,125.5,1,0,1,0,1,0,8,7,14.232857142857142,0,8,7,14.232857142857142,0
2,1,129.0,122.0,1,0,1,0,0,0,6,2,10.0,0,6,0,0.0,1
3,1,110.0,107.5,1,0,1,0,1,0,6,4,12.25,0,6,4,11.0,1
1,1,133.1,104.0,0,1,0,0,1,0,6,6,13.5,0,6,6,13.0,0
2,1,132.0,133.1,1,0,1,0,1,0,6,5,12.2,0,6,6,11.5,0
2,1,115.0,113.3,1,1,1,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,130.0,130.0,1,0,1,0,0,2,7,6,12.0,5,9,8,12.75,0
1,1,140.0,105.0,1,0,1,0,1,0,7,6,12.35,0,7,5,12.5,0
1,1,133.1,144.0,0,0,1,1,0,0,6,0,0.0,0,6,0,0.0,1
1,0,133.1,107.5,0,1,0,1,0,0,6,0,0.0,0,5,0,0.0,1
1,1,130.0,127.4,0,1,0,1,0,3,6,5,11.6,2,6,5,12.0,1
1,1,120.0,120.0,0,0,0,1,0,12,15,12,11.75,9,14,9,12.22222222222222,1
1,1,100.0,120.0,0,0,1,1,0,0,5,3,11.333333333333334,0,5,3,13.666666666666666,1
1,1,129.0,118.2,0,0,1,1,0,0,5,5,10.8,0,5,4,12.25,0
1,1,160.0,160.0,1,0,1,1,0,1,6,5,12.5,1,6,2,13.5,1
1,0,120.0,152.4,0,0,1,1,0,0,5,5,15.2,0,5,5,14.166666666666666,0
6,1,122.0,116.6,1,1,1,1,1,0,7,7,13.314285714285717,0,8,8,12.575,0
1,1,143.0,141.6,0,0,1,0,1,6,12,11,13.090909090909092,5,11,11,12.083333333333334,0
1,1,110.0,105.5,1,1,0,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,124.0,116.3,1,0,1,0,0,0,6,5,12.2,0,6,6,11.5,0
1,0,130.0,119.5,1,0,1,0,0,9,15,15,11.2,9,14,14,12.428571428571429,0
6,1,139.0,125.0,1,0,1,0,0,0,5,3,12.333333333333334,0,5,4,12.0,0
1,1,140.0,160.0,0,0,1,0,0,0,8,7,15.94285714285714,0,8,7,15.94285714285714,0
1,0,150.0,150.0,0,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,123.0,115.0,1,0,1,0,0,0,6,4,10.25,0,6,6,10.714285714285714,0
1,0,100.0,112.8,0,0,1,0,1,0,6,6,14.166666666666666,0,6,6,12.5,0
1,1,148.0,131.0,1,0,1,0,1,18,23,20,14.575,18,23,20,14.575,0
2,1,130.0,121.6,1,0,1,0,1,0,6,1,10.0,0,6,0,0.0,1
4,1,118.0,110.0,0,0,1,0,1,0,6,6,12.285714285714286,0,6,6,11.428571428571429,0
1,0,120.0,148.5,0,0,1,0,1,0,6,6,14.0,0,6,6,12.333333333333334,0
4,1,119.0,118.3,0,0,1,0,0,0,6,4,11.25,0,6,0,0.0,1
1,0,127.0,115.8,0,0,1,0,0,0,6,1,12.0,0,6,0,0.0,1
1,1,134.0,121.2,0,0,1,0,0,0,7,7,13.47,0,8,8,13.32625,0
4,1,133.0,136.2,1,0,1,0,0,0,5,5,12.4,0,5,5,12.8,0
1,1,133.1,100.2,1,0,0,0,0,0,6,3,11.75,0,6,4,11.5,1
1,1,180.0,152.7,1,1,0,1,0,0,0,0,0.0,0,0,0,0.0,1
4,1,129.0,123.1,1,0,1,0,0,0,6,6,12.0,0,6,6,12.428571428571429,0
1,1,120.0,130.0,0,0,1,0,0,0,5,5,15.333333333333334,0,5,5,15.4,1
6,1,141.0,125.0,1,0,1,0,1,0,8,8,12.32,0,8,8,12.32,0
1,1,118.0,113.1,1,0,1,0,0,0,7,7,13.79857142857143,0,8,8,14.75625,0
1,1,177.0,162.3,0,0,1,0,1,0,5,5,16.333333333333332,0,5,5,15.4,0
