Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole
29,0.0,Travel_Rarely,Research & Development,8,Below College,Other,3,1,Healthcare Representative,1,Married,9715,3,No,13,3,1,3,3,7
38,0.0,Travel_Rarely,Research & Development,4,College,Medical,4,3,Laboratory Technician,3,Married,3306,7,No,19,4,1,5,2,0
49,0.0,Travel_Rarely,Research & Development,6,Below College,Life Sciences,3,2,Healthcare Representative,3,Married,13966,2,Yes,19,2,1,3,3,11
23,0.0,Travel_Rarely,Research & Development,8,Below College,Medical,4,2,Laboratory Technician,3,Single,3989,1,Yes,11,1,0,2,3,4
34,0.0,Non-Travel,Sales,10,Bachelor Degree,Life Sciences,4,3,Sales Executive,3,Divorced,4001,1,Yes,14,3,1,3,3,14
28,0.0,Travel_Rarely,Research & Development,1,Bachelor Degree,Life Sciences,1,2,Research Scientist,3,Divorced,1563,1,No,14,4,1,2,1,0
46,0.0,Travel_Rarely,Research & Development,2,Master,Medical,3,3,Research Director,4,Divorced,19328,7,Yes,17,3,1,3,3,1
43,0.0,Travel_Rarely,Human Resources,2,Bachelor Degree,Life Sciences,2,3,Human Resources,4,Single,3539,0,No,13,2,0,5,3,7
31,0.0,Travel_Frequently,Research & Development,3,Bachelor Degree,Life Sciences,4,3,Research Scientist,3,Single,4084,1,No,12,1,0,2,1,2
35,0.0,Travel_Frequently,Sales,12,Master,Other,4,3,Sales Executive,4,Single,4581,3,Yes,24,1,0,2,4,9
53,0.0,Travel_Rarely,Research & Development,2,Doctor,Technical Degree,3,2,Manufacturing Director,4,Married,10169,0,No,16,2,1,4,3,7
54,0.0,Travel_Rarely,Research & Development,10,Bachelor Degree,Medical,3,3,Manufacturing Director,1,Single,4440,6,Yes,19,4,0,3,3,2
40,0.0,Travel_Rarely,Research & Development,9,Master,Life Sciences,4,3,Laboratory Technician,1,Single,2018,3,No,14,2,0,3,1,4
32,0.0,Travel_Rarely,Research & Development,2,Master,Life Sciences,4,3,Laboratory Technician,2,Single,1393,1,No,12,1,0,2,3,0
38,0.0,Travel_Frequently,Research & Development,2,College,Medical,3,2,Laboratory Technician,2,Married,2468,4,No,14,2,1,4,2,1
38,0.0,Travel_Rarely,Research & Development,2,College,Medical,4,2,Manufacturing Director,3,Married,7756,3,Yes,19,4,1,6,4,4
35,0.0,Travel_Rarely,Research & Development,18,Doctor,Life Sciences,2,4,Research Scientist,1,Married,5208,1,No,11,4,0,2,3,15
32,0.0,Travel_Rarely,Sales,1,College,Life Sciences,1,1,Sales Executive,2,Single,6735,6,No,15,2,0,2,3,0
41,0.0,Travel_Rarely,Research & Development,9,Master,Life Sciences,3,3,Laboratory Technician,1,Divorced,2289,1,No,20,2,2,2,3,3
33,0.0,Travel_Rarely,Research & Development,8,Doctor,Life Sciences,4,3,Healthcare Representative,3,Single,6388,2,Yes,17,1,0,6,3,0
50,0.0,Travel_Rarely,Sales,28,Bachelor Degree,Marketing,4,2,Sales Executive,1,Divorced,10854,4,Yes,13,2,1,3,3,2
32,0.0,Travel_Rarely,Research & Development,2,Bachelor Degree,Medical,4,3,Research Scientist,2,Divorced,5470,0,No,13,3,2,4,2,5
23,0.0,Travel_Rarely,Research & Development,10,Bachelor Degree,Technical Degree,4,4,Research Scientist,3,Married,2073,2,No,16,4,1,2,3,2
25,0.0,Travel_Rarely,Research & Development,2,Below College,Other,4,3,Laboratory Technician,3,Divorced,3977,6,Yes,19,3,1,2,2,2
38,0.0,Travel_Rarely,Sales,14,Bachelor Degree,Life Sciences,3,3,Sales Executive,2,Married,9924,0,No,11,4,1,3,3,8
56,0.0,Travel_Rarely,Research & Development,7,College,Technical Degree,4,3,Laboratory Technician,3,Married,2339,8,No,11,4,1,4,1,9
46,0.0,Travel_Rarely,Research & Development,21,College,Medical,4,3,Healthcare Representative,2,Married,8926,4,No,22,4,1,2,4,7
29,0.0,Travel_Frequently,Research & Development,20,Below College,Medical,4,3,Laboratory Technician,4,Married,3812,1,No,13,2,0,3,4,8
32,0.0,Travel_Rarely,Sales,1,Master,Marketing,3,3,Sales Executive,4,Married,10422,1,No,19,3,2,3,3,10
31,0.0,Travel_Rarely,Sales,2,College,Life Sciences,1,3,Sales Representative,3,Married,3067,0,No,19,3,1,1,3,2
43,0.0,Travel_Rarely,Research & Development,11,Bachelor Degree,Life Sciences,1,3,Healthcare Representative,3,Married,7510,1,No,17,2,1,1,3,9
33,0.0,Non-Travel,Research & Development,1,College,Medical,2,2,Laboratory Technician,3,Divorced,2008,1,No,12,3,3,2,2,1
35,0.0,Travel_Rarely,Research & Development,10,Master,Medical,1,3,Healthcare Representative,3,Single,6142,3,Yes,16,3,0,4,3,2
40,0.0,Travel_Rarely,Sales,7,Master,Medical,2,3,Manager,2,Single,19833,1,No,14,2,0,3,2,8
34,0.0,Travel_Rarely,Research & Development,7,Master,Medical,1,3,Research Scientist,4,Single,2972,1,No,13,3,0,4,1,0
45,0.0,Travel_Rarely,Research & Development,25,College,Life Sciences,2,2,Manufacturing Director,4,Married,5906,0,No,13,4,2,2,2,8
28,0.0,Travel_Frequently,Research & Development,2,College,Medical,3,2,Laboratory Technician,1,Single,2561,7,No,11,3,0,2,2,0
39,0.0,Travel_Rarely,Research & Development,24,Below College,Life Sciences,1,3,Research Scientist,4,Single,4108,7,No,13,1,0,2,3,7
43,0.0,Non-Travel,Research & Development,9,Bachelor Degree,Life Sciences,1,3,Research Scientist,3,Single,2438,4,No,13,3,0,2,2,2
23,0.0,Travel_Rarely,Research & Development,12,College,Other,4,3,Laboratory Technician,4,Single,2647,1,No,13,3,0,6,4,2
45,0.0,Non-Travel,Sales,2,Master,Life Sciences,3,3,Sales Executive,3,Married,5154,4,No,22,2,2,3,4,7
28,0.0,Non-Travel,Human Resources,1,College,Life Sciences,3,3,Human Resources,4,Divorced,2706,1,No,15,2,1,2,3,2
36,0.0,Travel_Rarely,Sales,1,Master,Life Sciences,2,3,Sales Executive,3,Single,6815,6,No,13,1,0,5,3,0
24,0.0,Travel_Rarely,Human Resources,22,Below College,Human Resources,4,1,Human Resources,3,Married,1555,1,No,11,3,1,2,3,0
41,0.0,Travel_Rarely,Research & Development,1,Bachelor Degree,Life Sciences,4,3,Research Scientist,4,Married,2782,3,No,22,1,1,3,3,3
35,0.0,Travel_Rarely,Research & Development,11,Master,Medical,4,3,Laboratory Technician,3,Married,2660,7,Yes,11,3,1,3,3,2
36,0.0,Travel_Frequently,Research & Development,23,College,Medical,3,4,Laboratory Technician,4,Married,2571,4,No,17,3,1,3,3,2
33,0.0,Travel_Rarely,Research & Development,4,Master,Medical,1,2,Laboratory Technician,2,Married,3838,8,No,11,4,0,5,3,4
29,0.0,Travel_Rarely,Research & Development,3,Below College,Medical,2,3,Laboratory Technician,1,Single,4723,1,Yes,18,4,0,3,3,9
35,0.0,Travel_Rarely,Research & Development,2,Bachelor Degree,Life Sciences,1,3,Laboratory Technician,1,Divorced,2074,1,Yes,12,4,1,2,3,0
31,0.0,Travel_Rarely,Research & Development,2,Master,Life Sciences,2,3,Laboratory Technician,3,Married,3477,1,No,14,4,1,2,4,2
27,0.0,Travel_Frequently,Research & Development,2,Bachelor Degree,Medical,4,3,Research Scientist,4,Single,2580,2,No,13,3,0,0,2,2
38,0.0,Travel_Rarely,Sales,1,Master,Life Sciences,4,3,Sales Executive,2,Married,4440,0,No,15,1,2,3,3,13
46,0.0,Travel_Rarely,Sales,3,Bachelor Degree,Life Sciences,3,3,Manager,2,Married,16606,8,No,12,4,1,2,4,12
37,0.0,Travel_Rarely,Research & Development,10,Bachelor Degree,Life Sciences,3,4,Research Director,4,Married,13744,1,Yes,25,1,1,2,3,11
41,0.0,Travel_Rarely,Research & Development,28,Master,Life Sciences,1,2,Manufacturing Director,2,Married,13570,0,No,23,3,1,3,3,7
37,0.0,Travel_Frequently,Sales,1,Master,Medical,3,1,Sales Executive,4,Divorced,9525,1,No,14,3,2,2,2,3
31,0.0,Travel_Rarely,Sales,5,Bachelor Degree,Technical Degree,1,3,Sales Executive,3,Married,8346,1,No,19,3,1,3,3,2
44,0.0,Travel_Rarely,Research & Development,7,Bachelor Degree,Medical,2,3,Research Director,4,Divorced,19049,0,Yes,14,4,1,4,2,7
18,1.0,Travel_Frequently,Sales,3,College,Medical,2,3,Sales Representative,4,Single,1569,1,Yes,12,3,0,2,4,0
29,0.0,Travel_Frequently,Research & Development,2,Below College,Life Sciences,4,3,Laboratory Technician,2,Married,3180,0,No,13,3,3,3,3,2
45,0.0,Travel_Rarely,Sales,20,Bachelor Degree,Life Sciences,4,3,Sales Executive,3,Single,4850,8,No,15,3,0,3,3,3
25,0.0,Travel_Rarely,Human Resources,2,Bachelor Degree,Human Resources,3,3,Human Resources,2,Married,2187,4,No,14,3,0,3,3,0
35,0.0,Travel_Rarely,Research & Development,7,College,Life Sciences,3,2,Laboratory Technician,4,Married,2690,1,No,18,4,1,5,2,0
46,0.0,Travel_Rarely,Sales,1,Master,Life Sciences,4,4,Manager,1,Single,17567,1,No,15,2,0,5,1,0
27,0.0,Travel_Frequently,Human Resources,22,Bachelor Degree,Human Resources,1,2,Human Resources,2,Married,2863,1,No,12,1,0,2,3,0
37,0.0,Travel_Rarely,Research & Development,13,Bachelor Degree,Medical,1,3,Research Scientist,4,Married,4285,1,No,17,1,0,2,3,8
39,0.0,Non-Travel,Sales,21,Master,Life Sciences,1,1,Sales Executive,3,Married,5736,6,No,19,3,1,1,3,2
34,0.0,Travel_Rarely,Sales,1,Bachelor Degree,Technical Degree,4,2,Sales Executive,3,Married,7083,1,Yes,14,4,0,3,3,9
39,0.0,Travel_Rarely,Research & Development,6,Bachelor Degree,Life Sciences,2,3,Manufacturing Director,2,Single,8376,4,No,18,4,0,3,3,0
34,0.0,Travel_Rarely,Sales,24,Master,Medical,1,2,Sales Executive,2,Single,4599,0,Yes,23,3,0,2,4,9
31,0.0,Travel_Frequently,Research & Development,24,Below College,Technical Degree,4,3,Manufacturing Director,4,Single,5238,2,No,20,4,0,3,2,4
47,0.0,Travel_Frequently,Sales,9,Bachelor Degree,Life Sciences,3,1,Sales Executive,3,Married,12936,7,No,11,3,0,3,1,5
29,0.0,Travel_Rarely,Research & Development,1,Master,Medical,1,3,Research Scientist,4,Married,4787,9,Yes,14,2,3,3,4,2
34,0.0,Travel_Rarely,Sales,4,Bachelor Degree,Life Sciences,3,3,Sales Executive,4,Married,9713,2,Yes,13,4,3,3,3,3
29,0.0,Travel_Frequently,Research & Development,2,Below College,Life Sciences,1,3,Healthcare Representative,4,Divorced,8853,1,No,19,4,1,0,4,4
18,0.0,Non-Travel,Research & Development,14,Bachelor Degree,Medical,2,3,Research Scientist,3,Single,1514,1,No,16,3,0,4,1,0
44,0.0,Travel_Rarely,Research & Development,1,Master,Life Sciences,2,4,Healthcare Representative,1,Married,5033,2,No,15,4,1,5,3,0
35,0.0,Travel_Frequently,Research & Development,2,Master,Medical,1,2,Research Scientist,4,Single,4930,0,Yes,14,3,0,2,4,4
35,0.0,Travel_Rarely,Research & Development,16,Bachelor Degree,Life Sciences,4,2,Healthcare Representative,2,Single,8606,1,No,19,4,0,3,1,8
40,0.0,Travel_Rarely,Research & Development,12,Bachelor Degree,Life Sciences,2,3,Healthcare Representative,1,Divorced,4448,2,No,12,2,1,3,3,4
45,0.0,Travel_Rarely,Research & Development,2,College,Other,4,2,Manufacturing Director,4,Divorced,5770,1,No,19,1,2,3,3,7
48,0.0,Travel_Rarely,Sales,16,Master,Life Sciences,3,3,Sales Executive,3,Divorced,6439,8,No,14,3,1,2,3,7
36,0.0,Travel_Rarely,Research & Development,7,Bachelor Degree,Life Sciences,1,3,Laboratory Technician,2,Single,2013,2,No,11,3,0,4,3,3
42,0.0,Travel_Rarely,Research & Development,2,Bachelor Degree,Life Sciences,1,3,Manager,3,Married,18880,5,No,11,1,0,2,2,6
28,0.0,Travel_Rarely,Research & Development,27,Bachelor Degree,Medical,2,1,Manufacturing Director,1,Divorced,4877,0,No,21,2,1,5,2,3
33,0.0,Travel_Rarely,Research & Development,25,Bachelor Degree,Life Sciences,4,2,Manufacturing Director,2,Single,4320,1,No,13,4,0,2,3,3
38,0.0,Travel_Rarely,Research & Development,6,College,Other,4,2,Laboratory Technician,3,Married,3702,1,No,11,2,1,3,3,4
21,1.0,Travel_Rarely,Sales,5,Below College,Medical,3,3,Sales Representative,1,Single,2380,1,Yes,11,4,0,6,3,2
44,0.0,Travel_Frequently,Human Resources,1,Doctor,Human Resources,1,3,Human Resources,4,Married,5743,4,Yes,11,3,0,3,3,7
39,0.0,Travel_Rarely,Sales,15,Master,Marketing,2,3,Sales Executive,1,Single,13341,0,No,12,1,0,3,3,8
31,0.0,Travel_Frequently,Sales,2,Master,Other,4,3,Sales Executive,1,Single,5332,7,No,13,4,0,3,3,2
49,0.0,Travel_Rarely,Research & Development,1,Bachelor Degree,Life Sciences,3,3,Manager,3,Single,15379,4,No,14,1,0,2,3,7
24,0.0,Non-Travel,Sales,13,College,Life Sciences,4,3,Sales Representative,2,Married,2033,1,No,13,3,1,2,3,0
40,0.0,Travel_Rarely,Research & Development,16,Bachelor Degree,Life Sciences,3,3,Manufacturing Director,4,Single,7945,6,Yes,15,4,0,2,2,2
40,0.0,Travel_Rarely,Research & Development,15,Bachelor Degree,Life Sciences,1,2,Manufacturing Director,3,Married,10435,1,No,13,4,2,2,3,15
45,0.0,Travel_Rarely,Research & Development,1,Master,Technical Degree,1,3,Healthcare Representative,2,Divorced,7441,1,No,12,1,3,4,3,8
31,0.0,Travel_Frequently,Sales,7,Master,Marketing,1,3,Sales Executive,1,Married,9637,2,No,14,4,2,3,3,2
58,0.0,Travel_Frequently,Research & Development,15,Master,Life Sciences,1,3,Research Director,3,Married,15787,2,Yes,14,2,0,3,3,2
48,0.0,Travel_Frequently,Research & Development,22,Bachelor Degree,Medical,4,3,Manager,4,Divorced,17174,3,No,11,2,1,3,3,17
23,0.0,Travel_Frequently,Sales,9,Bachelor Degree,Marketing,4,3,Sales Representative,1,Married,1790,1,No,19,1,1,3,2,0
33,0.0,Travel_Rarely,Sales,2,Master,Medical,4,3,Sales Executive,4,Divorced,5505,1,No,14,3,2,5,3,2
40,0.0,Travel_Rarely,Research & Development,2,College,Life Sciences,3,3,Laboratory Technician,1,Married,3377,4,No,17,4,1,5,2,3
45,0.0,Travel_Rarely,Research & Development,5,Doctor,Medical,3,1,Laboratory Technician,1,Single,5769,1,Yes,14,1,0,3,3,7
32,0.0,Travel_Rarely,Research & Development,2,Bachelor Degree,Technical Degree,4,3,Research Scientist,1,Single,2439,1,No,14,4,0,4,3,2
23,0.0,Travel_Rarely,Sales,7,Bachelor Degree,Life Sciences,3,3,Sales Representative,4,Divorced,2275,1,Yes,21,2,1,2,3,2
30,0.0,Travel_Frequently,Research & Development,2,Master,Technical Degree,4,2,Research Scientist,1,Single,4968,0,No,16,4,0,2,3,7
58,0.0,Non-Travel,Sales,2,Bachelor Degree,Medical,2,3,Manager,2,Divorced,16291,4,No,22,4,1,0,2,9
44,0.0,Travel_Rarely,Human Resources,1,Bachelor Degree,Life Sciences,3,3,Human Resources,4,Divorced,3195,4,Yes,18,1,3,2,3,2
37,0.0,Travel_Rarely,Research & Development,10,Bachelor Degree,Medical,2,3,Research Scientist,2,Married,3936,1,No,11,1,1,2,1,4
34,0.0,Non-Travel,Research & Development,16,Master,Technical Degree,4,1,Research Scientist,1,Married,2307,1,Yes,23,2,1,2,3,2
35,0.0,Travel_Rarely,Research & Development,1,Master,Life Sciences,3,1,Research Scientist,4,Married,2977,1,No,12,4,1,5,3,3
32,0.0,Travel_Rarely,Sales,19,Bachelor Degree,Life Sciences,4,1,Sales Executive,3,Married,9610,3,No,13,3,1,2,1,3
31,0.0,Non-Travel,Research & Development,5,Bachelor Degree,Medical,2,3,Manufacturing Director,1,Single,9936,0,No,19,2,0,2,3,4
35,0.0,Travel_Rarely,Research & Development,9,Master,Medical,2,3,Research Scientist,3,Single,5098,1,No,19,2,0,5,3,7
29,0.0,Travel_Rarely,Research & Development,9,Bachelor Degree,Life Sciences,3,4,Research Scientist,3,Married,2451,6,No,18,1,2,2,2,0
36,0.0,Travel_Rarely,Research & Development,3,College,Life Sciences,4,4,Healthcare Representative,1,Divorced,6842,6,No,20,1,1,3,3,4
23,0.0,Travel_Rarely,Research & Development,4,Below College,Medical,3,3,Laboratory Technician,2,Single,3295,1,No,13,3,0,3,1,2
29,0.0,Travel_Rarely,Research & Development,7,Bachelor Degree,Life Sciences,4,3,Laboratory Technician,1,Single,2062,3,No,14,2,0,2,3,2
29,0.0,Travel_Rarely,Human Resources,13,Bachelor Degree,Human Resources,1,2,Human Resources,1,Divorced,2335,4,Yes,15,4,3,3,3,2
35,0.0,Travel_Rarely,Research & Development,16,College,Other,4,2,Manufacturing Director,2,Married,4788,0,Yes,11,4,0,2,3,2
26,0.0,Travel_Rarely,Research & Development,17,Master,Medical,4,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,4,2
54,0.0,Travel_Rarely,Research & Development,22,Doctor,Medical,2,3,Manager,3,Married,17426,3,No,25,3,1,6,3,8
35,0.0,Travel_Rarely,Sales,27,Bachelor Degree,Life Sciences,3,3,Sales Executive,4,Single,5813,1,Yes,18,4,0,2,3,7
40,0.0,Travel_Rarely,Sales,2,College,Marketing,2,3,Sales Executive,2,Married,5677,3,No,14,3,1,4,3,8
38,0.0,Travel_Rarely,Sales,1,Bachelor Degree,Life Sciences,1,2,Sales Representative,1,Single,2858,4,No,14,1,0,3,2,0
36,0.0,Travel_Frequently,Research & Development,4,College,Life Sciences,4,3,Manufacturing Director,2,Divorced,5131,7,No,13,2,3,3,3,2
33,0.0,Travel_Rarely,Research & Development,28,Master,Life Sciences,2,3,Laboratory Technician,3,Married,5207,1,Yes,12,2,1,3,3,14
28,0.0,Travel_Frequently,Sales,7,Bachelor Degree,Life Sciences,3,3,Sales Executive,1,Single,4898,0,No,14,4,0,5,3,2
29,0.0,Travel_Rarely,Research & Development,1,Master,Technical Degree,1,2,Research Scientist,1,Single,2362,6,No,13,3,0,2,1,7
42,0.0,Travel_Rarely,Research & Development,9,College,Other,4,2,Manager,4,Single,19613,8,No,22,4,0,2,3,0
46,0.0,Travel_Rarely,Research & Development,2,College,Life Sciences,4,3,Manufacturing Director,4,Divorced,8578,3,No,14,3,1,4,2,8
31,0.0,Non-Travel,Research & Development,3,College,Medical,3,3,Research Scientist,1,Divorced,3065,1,Yes,13,4,1,3,4,2
21,0.0,Travel_Rarely,Sales,7,Below College,Marketing,2,3,Sales Representative,2,Single,2679,1,No,13,2,0,3,3,0
40,0.0,Travel_Rarely,Sales,14,College,Life Sciences,4,3,Sales Executive,1,Married,4639,1,No,15,3,1,2,3,4
31,0.0,Travel_Rarely,Sales,5,Master,Life Sciences,1,3,Sales Executive,4,Married,5476,1,No,11,1,2,2,3,0
24,1.0,Travel_Frequently,Research & Development,9,Bachelor Degree,Medical,2,3,Laboratory Technician,1,Single,3172,2,Yes,11,3,0,2,2,0
33,0.0,Travel_Rarely,Research & Development,8,Master,Life Sciences,4,4,Research Scientist,1,Married,3143,6,No,19,2,1,1,3,8
28,0.0,Travel_Rarely,Sales,3,Bachelor Degree,Medical,2,3,Sales Representative,2,Married,2856,1,No,19,4,1,3,3,0
38,0.0,Travel_Rarely,Research & Development,10,Bachelor Degree,Medical,2,1,Research Director,3,Married,13206,3,No,12,1,1,3,3,16
29,0.0,Travel_Rarely,Sales,5,Bachelor Degree,Medical,1,2,Sales Executive,2,Divorced,4187,1,Yes,13,2,1,3,2,0
30,0.0,Travel_Rarely,Research & Development,16,Below College,Life Sciences,2,3,Research Scientist,4,Married,2862,1,No,12,2,1,2,2,0
39,0.0,Travel_Frequently,Sales,20,Bachelor Degree,Life Sciences,3,3,Sales Executive,4,Divorced,4127,2,No,18,4,1,6,3,1
30,0.0,Travel_Frequently,Human Resources,8,Bachelor Degree,Human Resources,3,2,Human Resources,4,Divorced,2180,6,No,11,3,1,0,2,2
28,0.0,Travel_Frequently,Sales,1,College,Life Sciences,3,2,Sales Executive,4,Married,6834,1,Yes,12,3,1,2,3,7
24,0.0,Travel_Rarely,Research & Development,9,Bachelor Degree,Medical,3,4,Research Scientist,3,Married,4401,1,No,16,4,1,1,3,3
36,0.0,Travel_Rarely,Sales,2,Master,Life Sciences,3,3,Sales Representative,4,Single,2644,3,Yes,21,4,0,3,2,2
40,0.0,Travel_Frequently,Research & Development,11,Bachelor Degree,Technical Degree,4,3,Laboratory Technician,3,Married,6323,1,No,11,1,1,2,4,9
34,0.0,Travel_Rarely,Sales,8,College,Technical Degree,2,4,Sales Executive,3,Married,6799,1,No,21,3,2,5,3,8
37,0.0,Travel_Rarely,Human Resources,8,College,Other,3,3,Human Resources,2,Divorced,4071,2,No,13,3,0,4,2,0
20,0.0,Travel_Rarely,Sales,2,Bachelor Degree,Medical,3,3,Sales Representative,3,Single,2783,1,No,19,1,0,3,3,2
43,0.0,Travel_Rarely,Research & Development,6,Bachelor Degree,Medical,1,2,Manager,3,Married,19392,7,No,13,4,0,2,3,12
32,0.0,Non-Travel,Research & Development,15,Master,Medical,3,3,Healthcare Representative,4,Divorced,6667,5,No,18,2,1,6,3,1
36,0.0,Travel_Rarely,Sales,10,Master,Technical Degree,2,2,Sales Executive,3,Married,5673,1,Yes,13,1,1,4,3,9
29,0.0,Travel_Rarely,Research & Development,29,Below College,Life Sciences,4,1,Healthcare Representative,3,Divorced,6384,8,No,17,4,2,3,3,0
27,0.0,Travel_Rarely,Research & Development,19,Bachelor Degree,Other,4,2,Laboratory Technician,1,Divorced,4066,1,No,11,1,2,3,3,7
55,0.0,Travel_Rarely,Human Resources,26,Master,Human Resources,3,4,Manager,2,Married,19636,4,Yes,18,1,1,0,3,9
33,0.0,Travel_Rarely,Sales,8,Master,Life Sciences,1,3,Sales Executive,1,Married,6392,2,No,13,4,1,6,1,2
20,0.0,Travel_Rarely,Sales,9,Below College,Life Sciences,4,3,Sales Representative,1,Single,2728,1,No,11,1,0,3,3,2
38,0.0,Travel_Frequently,Human Resources,10,Master,Human Resources,3,3,Human Resources,3,Married,6077,3,No,11,3,0,2,3,3
53,0.0,Non-Travel,Research & Development,1,Master,Medical,1,2,Manufacturing Director,3,Married,12965,4,Yes,20,4,3,2,2,2
33,0.0,Travel_Rarely,Sales,10,Master,Marketing,2,3,Sales Executive,3,Single,5487,1,No,14,2,0,2,2,4
42,0.0,Travel_Rarely,Research & Development,6,Bachelor Degree,Medical,3,3,Research Director,1,Married,13348,9,No,13,2,1,3,4,7
30,0.0,Travel_Rarely,Sales,15,College,Marketing,3,2,Sales Executive,1,Divorced,7140,2,No,11,1,1,2,3,7
54,0.0,Travel_Frequently,Research & Development,11,Master,Medical,2,3,Manager,4,Divorced,16032,3,No,20,1,1,2,3,9
49,0.0,Travel_Frequently,Research & Development,2,Below College,Life Sciences,2,3,Research Director,4,Married,19161,3,No,15,4,0,3,3,4
26,0.0,Travel_Rarely,Research & Development,3,Bachelor Degree,Life Sciences,1,3,Research Scientist,4,Married,2061,1,No,21,1,0,5,3,0
24,0.0,Travel_Frequently,Human Resources,10,Bachelor Degree,Medical,1,3,Human Resources,4,Married,2145,0,No,14,4,1,2,3,2
34,0.0,Travel_Rarely,Sales,13,Master,Medical,4,3,Sales Executive,3,Divorced,8628,1,No,18,3,1,2,2,7
40,0.0,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,3,Manager,1,Divorced,16823,2,No,11,1,1,3,3,7
27,0.0,Travel_Rarely,Research & Development,2,Master,Technical Degree,2,3,Research Scientist,2,Married,2226,1,No,11,3,1,3,2,3
39,0.0,Travel_Rarely,Research & Development,6,Below College,Medical,4,2,Healthcare Representative,1,Married,9991,4,No,15,1,1,5,3,7
47,0.0,Travel_Rarely,Research & Development,25,Bachelor Degree,Medical,1,3,Healthcare Representative,3,Single,8633,2,No,23,2,0,3,3,14
35,0.0,Travel_Rarely,Sales,15,College,Medical,1,1,Sales Executive,4,Divorced,5440,6,Yes,14,4,2,2,2,2
35,0.0,Travel_Rarely,Sales,18,Master,Medical,2,3,Sales Executive,1,Married,5561,0,No,16,4,1,2,1,3
36,0.0,Travel_Frequently,Research & Development,6,Master,Life Sciences,1,4,Laboratory Technician,1,Married,5562,3,Yes,13,4,1,3,3,2
36,0.0,Travel_Rarely,Research & Development,26,Master,Life Sciences,1,3,Healthcare Representative,3,Married,5347,6,No,14,2,2,2,2,2
30,0.0,Travel_Rarely,Sales,1,Bachelor Degree,Life Sciences,2,2,Sales Executive,1,Married,9714,1,No,11,4,1,4,3,8
22,1.0,Travel_Rarely,Research & Development,7,Below College,Life Sciences,4,3,Research Scientist,2,Single,2472,1,Yes,23,1,0,2,3,0
45,0.0,Non-Travel,Sales,26,Bachelor Degree,Marketing,1,2,Sales Executive,1,Married,4385,1,No,15,1,1,2,3,7
33,0.0,Travel_Rarely,Research & Development,15,College,Medical,2,3,Healthcare Representative,4,Married,4878,0,Yes,13,1,1,6,3,7
35,0.0,Travel_Rarely,Human Resources,26,Master,Life Sciences,3,3,Human Resources,4,Single,8837,1,Yes,16,3,0,2,3,0
36,0.0,Travel_Rarely,Sales,13,Doctor,Marketing,2,2,Sales Executive,1,Divorced,6134,5,Yes,13,2,3,3,3,2
34,0.0,Travel_Rarely,Sales,1,Bachelor Degree,Marketing,1,3,Sales Executive,4,Single,9888,1,No,21,1,0,3,2,8
42,0.0,Travel_Rarely,Research & Development,12,Bachelor Degree,Medical,2,3,Laboratory Technician,2,Divorced,2766,8,No,22,2,3,6,2,3
36,0.0,Travel_Rarely,Sales,2,Master,Life Sciences,3,3,Sales Representative,4,Single,4502,3,No,15,3,0,2,2,7
30,0.0,Travel_Rarely,Sales,29,Master,Technical Degree,3,3,Sales Executive,2,Married,9250,3,No,12,2,1,3,3,2
29,1.0,Travel_Frequently,Sales,24,Bachelor Degree,Technical Degree,3,4,Sales Representative,1,Single,1091,1,No,17,4,0,3,3,0
40,0.0,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,3,Laboratory Technician,4,Married,2406,8,No,19,3,2,3,2,0
46,0.0,Non-Travel,Sales,26,College,Life Sciences,2,2,Sales Executive,2,Single,7991,8,No,15,3,0,3,3,2
22,1.0,Travel_Rarely,Research & Development,8,Below College,Medical,3,3,Laboratory Technician,1,Married,2398,1,Yes,17,3,0,6,3,0
45,0.0,Travel_Rarely,Research & Development,28,Bachelor Degree,Technical Degree,4,3,Research Scientist,4,Married,2132,4,No,20,4,1,3,3,4
28,0.0,Non-Travel,Research & Development,16,Bachelor Degree,Medical,3,3,Research Scientist,3,Single,2144,1,No,14,3,0,3,2,3
28,0.0,Travel_Rarely,Research & Development,1,Bachelor Degree,Life Sciences,3,3,Research Scientist,4,Married,2044,1,No,11,3,1,6,4,3
39,0.0,Travel_Rarely,Research & Development,10,Below College,Medical,3,3,Research Director,3,Single,13464,7,No,21,3,0,3,3,3
32,0.0,Non-Travel,Research & Development,1,Master,Technical Degree,4,3,Research Scientist,1,Married,4087,4,No,14,2,1,3,2,5
35,0.0,Travel_Rarely,Research & Development,23,Master,Medical,2,1,Laboratory Technician,3,Married,2705,0,No,16,2,1,2,4,4
36,0.0,Travel_Rarely,Research & Development,10,Bachelor Degree,Life Sciences,4,3,Healthcare Representative,1,Married,8321,7,Yes,13,4,1,1,3,8
40,0.0,Travel_Rarely,Research & Development,7,Bachelor Degree,Life Sciences,1,3,Laboratory Technician,1,Single,2166,3,Yes,14,2,0,3,1,2
